,Unnamed: 0,Time (s),Latitude (degree),Longitude,Height (m),Velocity (m/s),Direction (degree),Horizontal Accuracy (m),Vertical Accuracy (degree),label
320,320,1.55965387476e+18,52.33772272,4.868655866,3.713527679,1.450000048,357.5390625,10.0,10.0,4
321,321,1.55965387576e+18,52.33774234,4.868650753,3.704494476,1.370000005,0.0,10.0,10.0,4
322,322,1.55965387676e+18,52.33776212,4.868646227,3.668178558,1.549999952,351.2109375,10.0,10.0,4
323,323,1.55965387776e+18,52.33778056,4.868643042,3.689846039,1.370000005,343.4765625,10.0,10.0,4
324,324,1.55965387876e+18,52.33779057,4.868632732,3.718959808,1.059999943,31.2890625,10.0,10.0,4
325,325,1.55965387976e+18,52.3377972,4.86862259,3.703578949,0.5799999833,339.609375,10.0,10.0,4
326,326,1.55965388076e+18,52.33780344,4.868608592,3.741054535,0.6299999952,322.03125,10.0,10.0,4
327,327,1.55965388176e+18,52.33781065,4.868593505,3.670619965,0.6800000072,331.171875,10.0,10.0,4
328,328,1.55965388276e+18,52.33782096,4.868577663,3.684719086,0.6800000072,343.4765625,10.0,10.0,4
329,329,1.55965388376e+18,52.33783311,4.868564503,3.92257309,1.169999957,357.5390625,10.0,10.0,4
330,330,1.55965388476e+18,52.3378469,4.868553691,4.073818207,1.169999957,356.1328125,10.0,10.0,4
331,331,1.55965388576e+18,52.33785859,4.868546901,4.238918304,1.070000052,6.6796875,10.0,10.0,4
332,332,1.55965388676e+18,52.33786869,4.868538855,4.376918793,1.340000033,352.6171875,10.0,10.0,4
333,333,1.55965388776e+18,52.33788022,4.868532736,4.80160141,1.340000033,2.109375,10.0,10.0,4
334,334,1.55965388876e+18,52.33788915,4.868528629,4.723049164,1.340000033,17.578125,10.0,10.0,4
335,335,1.55965388976e+18,52.33789619,4.868527623,4.707057953,1.039999962,13.0078125,10.0,10.0,4
336,336,1.55965389076e+18,52.33790138,4.868528461,5.166286469,0.6200000048,17.2265625,10.0,10.0,4
337,337,1.55965389176e+18,52.33790733,4.868531059,5.182704926,0.9399999976,35.15625,10.0,10.0,4
338,338,1.55965389276e+18,52.3379171,4.868535837,5.593898773,0.9399999976,17.9296875,10.0,10.0,4
339,339,1.55965389376e+18,52.33792934,4.868542375,5.876918793,1.340000033,8.0859375,10.0,10.0,4
340,340,1.55965389476e+18,52.33794396,4.868548829,6.642421722,1.379999995,25.3125,10.0,10.0,4
341,341,1.55965389576e+18,52.33795934,4.868554277,6.808803558,1.220000029,26.3671875,10.0,10.0,4
342,342,1.55965389676e+18,52.33797443,4.868557714,6.839260101,1.220000029,357.890625,10.0,10.0,4
343,343,1.55965389776e+18,52.33799023,4.868562408,6.902736664,1.220000029,37.6171875,10.0,10.0,4
344,344,1.55965389876e+18,52.33800565,4.868571125,6.950649261,1.230000019,46.0546875,10.0,10.0,4
345,345,1.55965389976e+18,52.33802095,4.868581602,7.145839691,1.279999971,31.9921875,10.0,10.0,4
346,346,1.55965390076e+18,52.33803499,4.868593756,7.207363129,1.200000048,52.734375,10.0,10.0,4
347,347,1.55965390176e+18,52.33804597,4.868608173,7.117397308,1.360000014,66.4453125,10.0,10.0,4
348,348,1.55965390276e+18,52.33805519,4.868627116,7.221401215,1.360000014,61.171875,10.0,10.0,4
349,349,1.55965390376e+18,52.33806378,4.868646394,7.700832367,1.360000014,50.9765625,10.0,10.0,4
350,350,1.55965390476e+18,52.33807191,4.868664248,8.16097641,1.330000043,58.7109375,10.0,10.0,4
351,351,1.55965390576e+18,52.3380805,4.868682437,8.377101898,1.25999999,63.984375,10.0,10.0,4
352,352,1.55965390676e+18,52.33808826,4.868700542,8.217128754,1.309999943,62.578125,10.0,10.0,4
353,353,1.55965390776e+18,52.33809446,4.868721915,8.280239105,1.309999943,67.5,10.0,10.0,4
354,354,1.55965390876e+18,52.33810024,4.868744882,8.240383148,1.389999986,71.71875,10.0,10.0,4
355,355,1.55965390976e+18,52.3381036,4.868768519,8.654323578,1.419999957,77.6953125,10.0,10.0,4
356,356,1.55965391076e+18,52.33810611,4.86879115,8.759914398,1.409999967,81.5625,10.0,10.0,4
357,357,1.55965391176e+18,52.3381077,4.868813865,9.16097641,1.409999967,84.375,10.0,10.0,4
358,358,1.55965391276e+18,52.338109,4.868837167,9.265224457,1.409999967,83.671875,10.0,10.0,4
359,359,1.55965391376e+18,52.33811076,4.868860468,9.587490082,1.440000057,95.9765625,10.0,10.0,4
360,360,1.55965391476e+18,52.33811194,4.868881339,9.753993988,1.450000048,87.890625,10.0,10.0,4
361,361,1.55965391576e+18,52.33811395,4.868902294,10.12386703,1.379999995,76.2890625,10.0,10.0,4
362,362,1.55965391676e+18,52.33811617,4.868921824,10.43355942,1.419999957,86.8359375,10.0,10.0,4
363,363,1.55965391776e+18,52.33811868,4.868943281,10.47249985,1.419999957,82.6171875,10.0,10.0,4
364,364,1.55965391876e+18,52.3381207,4.868965074,10.82455063,1.419999957,83.3203125,10.0,10.0,4
365,365,1.55965391976e+18,52.3381243,4.868987454,11.06203842,1.460000038,59.4140625,10.0,10.0,4
366,366,1.55965392076e+18,52.33813096,4.869007822,11.06087875,1.470000029,58.359375,10.0,10.0,4
367,367,1.55965392176e+18,52.33814031,4.869026178,11.1114769,1.480000019,47.4609375,10.0,10.0,4
368,368,1.55965392276e+18,52.33815087,4.869040763,11.12911606,1.470000029,32.34375,10.0,10.0,4
369,369,1.55965392376e+18,52.33816478,4.869049899,11.14162827,1.480000019,17.578125,10.0,10.0,4
370,370,1.55965392476e+18,52.33817949,4.869057192,11.21169662,1.379999995,24.609375,10.0,10.0,4
371,371,1.55965392576e+18,52.33819508,4.869061718,11.21621323,1.460000038,15.1171875,10.0,10.0,4
372,372,1.55965392676e+18,52.3382108,4.869065909,10.8335228,1.460000038,23.90625,10.0,10.0,4
373,373,1.55965392776e+18,52.33822622,4.869069513,10.53591537,1.25999999,15.46875,10.0,10.0,4
374,374,1.55965392876e+18,52.33824123,4.869073788,10.23653793,1.24000001,29.53125,10.0,10.0,4
375,375,1.55965392976e+18,52.33825313,4.869077979,9.835781097,1.100000024,22.1484375,10.0,10.0,4
376,376,1.55965393076e+18,52.33826717,4.869083427,9.691371918,1.429999948,24.2578125,10.0,10.0,4
377,377,1.55965393176e+18,52.33828087,4.869089713,9.331264496,1.429999948,21.4453125,10.0,10.0,4
378,378,1.55965393276e+18,52.33829269,4.869092731,8.968898773,1.419999957,358.9453125,10.0,10.0,4
379,379,1.55965393376e+18,52.33829659,4.869092647,8.769618988,0.1700000018,108.28125,10.0,10.0,4
380,380,1.55965393476e+18,52.33829625,4.869089378,8.509120941,0.25,274.5703125,10.0,10.0,4
381,381,1.55965393576e+18,52.33829663,4.869084936,8.246364594,0.3600000143,338.203125,10.0,10.0,4
382,382,1.55965393676e+18,52.33829646,4.869080242,8.013698578,0.2399999946,316.7578125,10.0,10.0,4
383,383,1.55965393776e+18,52.33829366,4.869077057,7.681484222,0.1899999976,213.3984375,10.0,10.0,4
384,384,1.55965393876e+18,52.33828473,4.869075632,7.602199554,0.2399999946,174.375,30.0,30.0,4
385,385,1.55965393976e+18,52.33826893,4.869076386,7.483730316,0.6499999762,173.3203125,30.0,30.0,4
386,386,1.55965394076e+18,52.33824605,4.869069178,7.450588226,1.690000057,185.9765625,30.0,30.0,4
387,387,1.55965394176e+18,52.33824018,4.869059036,7.330348969,1.690000057,202.5,30.0,30.0,4
388,388,1.55965394276e+18,52.33824764,4.869041014,7.348232269,1.039999962,260.15625,30.0,30.0,4
389,389,1.55965394376e+18,52.33825946,4.869016958,7.483730316,0.7099999785,323.0859375,10.0,10.0,4
390,390,1.55965394476e+18,52.33828016,4.86899768,7.921901703,1.039999962,340.6640625,10.0,10.0,4
391,391,1.55965394576e+18,52.33830267,4.868987119,8.029384613,1.00999999,6.328125,30.0,30.0,4
392,392,1.55965394676e+18,52.33832111,4.868981922,8.165920258,1.00999999,34.8046875,10.0,10.0,4
393,393,1.55965394776e+18,52.33833552,4.868983431,8.206325531,0.6000000238,63.6328125,10.0,10.0,4
394,394,1.55965394876e+18,52.33834579,4.868985945,8.464992523,0.1800000072,86.8359375,10.0,10.0,4
395,395,1.55965394976e+18,52.33835447,4.868991813,8.628139496,0.6000000238,63.6328125,10.0,10.0,4
396,396,1.55965395076e+18,52.3383639,4.868998015,8.747341156,0.5299999714,38.3203125,10.0,10.0,4
397,397,1.55965395176e+18,52.33837228,4.869003296,8.890712738,0.2099999934,35.5078125,10.0,10.0,4
398,398,1.55965395276e+18,52.33837366,4.869011343,9.03597641,0.5299999714,117.0703125,10.0,10.0,4
399,399,1.55965395376e+18,52.33837387,4.869020563,9.366420746,0.4099999964,149.765625,10.0,10.0,4
400,400,1.55965395476e+18,52.33837844,4.869024334,9.662380219,0.5,149.4140625,10.0,10.0,4
401,401,1.55965395576e+18,52.33837844,4.869024334,9.87771225,0.0,48.1640625,10.0,10.0,4
402,402,1.55965395676e+18,52.3383968,4.869020982,9.87582016,0.1700000018,342.421875,10.0,10.0,4
403,403,1.55965395776e+18,52.3384053,4.869011845,9.812709808,0.2099999934,277.3828125,10.0,10.0,4
404,404,1.55965395876e+18,52.3384123,4.869002206,9.620571136,0.1700000018,275.625,10.0,10.0,4
405,405,1.55965395976e+18,52.33842462,4.868995082,9.643825531,0.2099999934,343.125,10.0,10.0,4
406,406,1.55965396076e+18,52.33843996,4.868992819,9.723171234,0.3600000143,25.3125,10.0,10.0,4
407,407,1.55965396176e+18,52.33845538,4.868992483,10.05379868,0.4099999964,29.53125,10.0,10.0,4
408,408,1.55965396276e+18,52.33846984,4.868992819,9.871364594,0.3600000143,32.34375,10.0,10.0,4
409,409,1.55965396376e+18,52.33848351,4.868993321,10.52712631,0.4099999964,30.234375,10.0,10.0,4
410,410,1.55965396476e+18,52.33849579,4.868992986,10.77236557,0.4099999964,28.4765625,10.0,10.0,4
411,411,1.55965396576e+18,52.33851083,4.868994495,10.84121323,0.8700000048,28.4765625,10.0,10.0,4
412,412,1.55965396676e+18,52.33852282,4.868999776,10.84347153,0.8700000048,53.4375,10.0,10.0,4
413,413,1.55965396776e+18,52.3385299,4.869010672,10.81881332,0.8700000048,85.4296875,10.0,10.0,4
414,414,1.55965396876e+18,52.33853187,4.869022239,11.29885483,0.8000000119,110.390625,10.0,10.0,4
415,415,1.55965396976e+18,52.33853451,4.869031627,11.63869858,0.8000000119,105.46875,10.0,10.0,4
416,416,1.55965397076e+18,52.33853581,4.869038416,11.8592186,0.3700000048,95.625,10.0,10.0,4
417,417,1.55965397176e+18,52.33853895,4.869045625,11.60952377,0.5400000215,80.15625,10.0,10.0,4
418,418,1.55965397276e+18,52.33854365,4.869047804,11.65999985,0.3700000048,79.1015625,10.0,10.0,4
419,419,1.55965397376e+18,52.3385452,4.869051827,11.45473862,0.5199999809,80.5078125,10.0,10.0,4
420,420,1.55965397476e+18,52.33854495,4.869059036,11.57967758,0.5199999809,89.6484375,10.0,10.0,4
421,421,1.55965397576e+18,52.33854453,4.869071525,11.60189438,0.9499999881,90.703125,10.0,10.0,4
422,422,1.55965397676e+18,52.33854365,4.869083762,12.10531235,0.9499999881,93.1640625,10.0,10.0,4
423,423,1.55965397776e+18,52.33854277,4.86908921,12.87313461,0.6600000262,84.7265625,10.0,10.0,4
424,424,1.55965397876e+18,52.33854423,4.869094072,12.25234604,0.3100000024,68.203125,10.0,10.0,4
425,425,1.55965397976e+18,52.33854503,4.86910346,11.78646469,0.3100000024,84.0234375,10.0,10.0,4
426,426,1.55965398076e+18,52.33854587,4.869115027,11.1406517,0.4499999881,98.7890625,10.0,10.0,4
427,427,1.55965398176e+18,52.33854549,4.869128522,10.4774437,0.6200000048,112.8515625,10.0,10.0,4
428,428,1.55965398276e+18,52.33854553,4.869139167,10.01766586,0.200000003,101.953125,10.0,10.0,4
429,429,1.55965398376e+18,52.33854809,4.869150147,9.789638519,0.5899999738,85.4296875,10.0,10.0,4
430,430,1.55965398476e+18,52.33855069,4.869166324,9.404079437,0.5899999738,79.8046875,10.0,10.0,4
431,431,1.55965398576e+18,52.33855282,4.869185267,9.660732269,0.9700000286,89.6484375,10.0,10.0,4
432,432,1.55965398676e+18,52.33855538,4.869202618,9.636745453,0.9700000286,81.9140625,10.0,10.0,4
433,433,1.55965398776e+18,52.33855735,4.869220722,9.72158432,0.9700000286,86.1328125,10.0,10.0,4
434,434,1.55965398876e+18,52.33856041,4.869239414,9.669643402,1.049999952,85.4296875,10.0,10.0,4
435,435,1.55965398976e+18,52.33856334,4.869264727,9.593471527,1.070000052,82.96875,10.0,10.0,4
436,436,1.55965399076e+18,52.33857122,4.869291466,9.454982758,1.629999995,69.609375,10.0,10.0,4
437,437,1.55965399176e+18,52.33858254,4.869323736,9.367458344,2.380000114,60.8203125,10.0,10.0,4
438,438,1.55965399276e+18,52.33859075,4.869353827,9.293117523,1.629999995,65.7421875,10.0,10.0,4
439,439,1.55965399376e+18,52.33859364,4.869378721,9.508571625,1.549999952,76.640625,10.0,10.0,4
440,440,1.55965399476e+18,52.3385936,4.869405963,9.414943695,1.450000048,91.40625,10.0,10.0,4
441,441,1.55965399576e+18,52.33859314,4.869434545,9.741909027,1.450000048,84.7265625,10.0,10.0,4
442,442,1.55965399676e+18,52.33859524,4.869458433,9.672023773,1.370000005,75.5859375,10.0,10.0,4
443,443,1.55965399776e+18,52.33859758,4.86948316,9.808742523,1.370000005,75.5859375,10.0,10.0,4
444,444,1.55965399876e+18,52.33859989,4.869508389,9.621181488,1.389999986,86.8359375,10.0,10.0,4
445,445,1.55965399976e+18,52.33860073,4.869534038,9.642238617,1.399999976,84.0234375,10.0,10.0,4
446,446,1.55965400076e+18,52.33860094,4.869559854,9.639858246,1.389999986,88.9453125,10.0,10.0,4
447,447,1.55965400176e+18,52.3386011,4.869583324,9.532009125,1.379999995,82.265625,10.0,10.0,4
448,448,1.55965400276e+18,52.33860152,4.869600004,9.503322601,0.6700000167,70.6640625,10.0,10.0,4
449,449,1.55965400376e+18,52.33860094,4.869616348,9.352748871,1.139999986,96.6796875,10.0,10.0,4
450,450,1.55965400476e+18,52.33859846,4.869635878,9.298549652,1.139999986,98.7890625,10.0,10.0,4
451,451,1.55965400576e+18,52.33859494,4.869658593,9.576137543,1.179999948,87.1875,10.0,10.0,4
452,452,1.55965400676e+18,52.33859197,4.869682062,9.712245941,1.409999967,81.2109375,10.0,10.0,4
453,453,1.55965400776e+18,52.33858996,4.869704358,9.756252289,1.470000029,86.484375,10.0,10.0,4
454,454,1.55965400876e+18,52.33858991,4.869728498,10.09920883,1.470000029,82.96875,10.0,10.0,4
455,455,1.55965400976e+18,52.33858732,4.869750878,10.4685936,1.470000029,85.78125,10.0,10.0,4
456,456,1.55965401076e+18,52.3385853,4.869772587,10.68770981,1.470000029,92.4609375,10.0,10.0,4
457,457,1.55965401176e+18,52.33858296,4.869795302,10.74117661,1.470000029,92.109375,10.0,10.0,4
458,458,1.55965401276e+18,52.33858153,4.869818101,10.98427963,1.470000029,86.484375,10.0,10.0,4
459,459,1.55965401376e+18,52.33858053,4.869840145,11.13772202,1.450000048,89.6484375,10.0,10.0,4
460,460,1.55965401476e+18,52.3385809,4.869861687,11.27083969,1.289999962,75.234375,10.0,10.0,4
461,461,1.55965401576e+18,52.33858166,4.869884653,11.3993187,1.460000038,79.1015625,10.0,10.0,4
462,462,1.55965401676e+18,52.338583,4.86990938,11.68001938,1.429999948,79.1015625,10.0,10.0,4
463,463,1.55965401776e+18,52.33858329,4.869935783,11.82656479,1.460000038,82.96875,10.0,10.0,4
464,464,1.55965401876e+18,52.3385848,4.869962437,11.81393051,1.460000038,82.6171875,10.0,10.0,4
465,465,1.55965401976e+18,52.33858635,4.869988253,11.91488266,1.460000038,84.375,10.0,10.0,4
466,466,1.55965402076e+18,52.3385887,4.870012729,11.88125229,1.460000038,76.2890625,10.0,10.0,4
467,467,1.55965402176e+18,52.33859105,4.870038377,11.73818588,1.49000001,87.1875,10.0,10.0,4
468,468,1.55965402276e+18,52.33859419,4.870063523,12.19320297,1.450000048,79.453125,10.0,10.0,4
469,469,1.55965402376e+18,52.33859628,4.870087914,12.14577866,1.49000001,86.8359375,10.0,10.0,4
470,470,1.55965402476e+18,52.33859607,4.870108534,11.95803452,1.450000048,93.1640625,10.0,10.0,4
471,471,1.55965402576e+18,52.33859457,4.87013041,12.23000717,1.49000001,91.7578125,10.0,10.0,4
472,472,1.55965402676e+18,52.33859616,4.870152874,11.89553452,1.340000033,86.1328125,10.0,10.0,4
473,473,1.55965402776e+18,52.33859825,4.870177014,11.55654526,1.629999995,85.4296875,10.0,10.0,4
474,474,1.55965402876e+18,52.33860106,4.870201992,11.62240219,1.549999952,82.96875,10.0,10.0,4
475,475,1.55965402976e+18,52.33860471,4.870224455,11.87734604,1.549999952,81.2109375,10.0,10.0,4
476,476,1.55965403076e+18,52.33860827,4.870245159,12.00252914,1.50999999,83.3203125,10.0,10.0,4
477,477,1.55965403176e+18,52.33860861,4.870265611,12.28524399,1.450000048,104.765625,10.0,10.0,4
478,478,1.55965403276e+18,52.33860714,4.870284554,12.17983627,1.450000048,99.84375,10.0,10.0,4
479,479,1.55965403376e+18,52.33860735,4.870304251,12.13204575,1.450000048,77.34375,10.0,10.0,4
480,480,1.55965403476e+18,52.33860898,4.870323865,11.92257309,1.309999943,76.640625,10.0,10.0,4
481,481,1.55965403576e+18,52.33861267,4.870340545,11.84615707,1.25,74.1796875,10.0,10.0,4
482,482,1.55965403676e+18,52.33861808,4.870359823,11.83480453,1.519999981,76.9921875,10.0,10.0,4
483,483,1.55965403776e+18,52.33862256,4.870381784,11.92696762,1.519999981,91.7578125,10.0,10.0,4
484,484,1.55965403876e+18,52.33862508,4.870405756,12.10702133,1.519999981,94.921875,10.0,10.0,4
485,485,1.55965403976e+18,52.33862621,4.870428387,12.06527328,1.429999948,87.5390625,10.0,10.0,4
486,486,1.55965404076e+18,52.33862717,4.870456969,11.69808578,1.549999952,91.0546875,10.0,10.0,4
487,487,1.55965404176e+18,52.33862893,4.870485133,11.30050278,1.519999981,88.2421875,10.0,10.0,4
488,488,1.55965404276e+18,52.33863006,4.870509859,11.14907455,1.659999967,78.3984375,10.0,10.0,4
489,489,1.55965404376e+18,52.33863375,4.87053467,11.44674301,1.570000052,81.9140625,10.0,10.0,4
490,490,1.55965404476e+18,52.33863618,4.870555792,11.60372543,1.570000052,76.640625,10.0,10.0,4
491,491,1.55965404576e+18,52.33863807,4.870576914,11.76168442,1.529999971,90.703125,10.0,10.0,4
492,492,1.55965404676e+18,52.33864008,4.870601222,11.84731674,1.600000024,85.078125,10.0,10.0,4
493,493,1.55965404776e+18,52.3386413,4.870626619,11.83468246,1.600000024,87.890625,10.0,10.0,4
494,494,1.55965404876e+18,52.33863811,4.87065101,11.53499985,1.600000024,89.6484375,10.0,10.0,4
495,495,1.55965404976e+18,52.3386356,4.870674396,11.49825668,1.570000052,91.0546875,10.0,10.0,4
496,496,1.55965405076e+18,52.33863174,4.870696189,11.5870018,1.340000033,95.625,10.0,10.0,4
497,497,1.55965405176e+18,52.3386257,4.870717898,11.47756577,1.549999952,99.140625,10.0,10.0,4
498,498,1.55965405276e+18,52.33862286,4.870740613,11.33401108,1.549999952,98.0859375,10.0,10.0,4
499,499,1.55965405376e+18,52.33862101,4.870763412,11.40822983,1.549999952,84.375,10.0,10.0,4
500,500,1.55965405476e+18,52.33862097,4.870786797,11.4451561,1.50999999,90.3515625,10.0,10.0,4
501,501,1.55965405576e+18,52.33862348,4.870807501,11.65096664,1.460000038,69.609375,10.0,10.0,4
502,502,1.55965405676e+18,52.33862621,4.870831054,11.41103745,1.559999943,83.3203125,10.0,10.0,4
503,503,1.55965405776e+18,52.33862755,4.87085687,11.54488754,1.559999943,96.328125,10.0,10.0,4
504,504,1.55965405876e+18,52.33863057,4.870882351,11.67037582,1.399999976,86.484375,10.0,10.0,4
505,505,1.55965405976e+18,52.33863337,4.870908502,11.71902084,1.399999976,85.78125,10.0,10.0,4
506,506,1.55965406076e+18,52.33863459,4.870933983,11.76888657,1.570000052,87.890625,10.0,10.0,4
507,507,1.55965406176e+18,52.33863342,4.87095871,12.05691147,1.559999943,97.03125,10.0,10.0,4
508,508,1.55965406276e+18,52.33862633,4.870978072,12.15902328,1.639999986,123.046875,10.0,10.0,4
509,509,1.55965406376e+18,52.33861619,4.870994333,11.81496811,1.570000052,138.1640625,10.0,10.0,4
510,510,1.55965406476e+18,52.33860676,4.871011181,11.61886215,1.639999986,138.515625,10.0,10.0,4
511,511,1.55965406576e+18,52.33860165,4.871028783,11.54836655,1.570000052,97.3828125,10.0,10.0,4
512,512,1.55965406676e+18,52.33859704,4.87104957,11.38338852,1.539999962,126.5625,10.0,10.0,4
513,513,1.55965406776e+18,52.33859356,4.871071195,11.56533432,1.539999962,103.0078125,10.0,10.0,4
514,514,1.55965406876e+18,52.33859394,4.87109567,11.37026596,1.539999962,82.6171875,10.0,10.0,4
515,515,1.55965406976e+18,52.33859771,4.871120229,11.64797592,1.460000038,91.40625,10.0,10.0,4
516,516,1.55965407076e+18,52.33860316,4.871144118,11.3995018,1.5,89.6484375,10.0,10.0,4
517,517,1.55965407176e+18,52.33860756,4.871167419,11.4942894,1.549999952,90.3515625,10.0,10.0,4
518,518,1.55965407276e+18,52.33861146,4.871190889,11.77596664,1.549999952,89.6484375,10.0,10.0,4
519,519,1.55965407376e+18,52.33861548,4.871213771,12.02358627,1.49000001,87.890625,10.0,10.0,4
520,520,1.55965407476e+18,52.33861816,4.871236403,12.26076889,1.49000001,85.4296875,10.0,10.0,4
521,521,1.55965407576e+18,52.33862038,4.871258279,12.30306625,1.49000001,83.3203125,10.0,10.0,4
522,522,1.55965407676e+18,52.33862231,4.8712763,12.33651352,1.179999948,80.15625,10.0,10.0,4
523,523,1.55965407776e+18,52.33862382,4.871296752,12.30605698,1.539999962,80.859375,10.0,10.0,4
524,524,1.55965407876e+18,52.3386265,4.871320976,13.07314682,1.450000048,80.859375,10.0,10.0,4
525,525,1.55965407976e+18,52.33862868,4.871345283,13.09817123,1.539999962,80.859375,10.0,10.0,4
526,526,1.55965408076e+18,52.33863015,4.87136825,12.89730453,1.450000048,89.296875,10.0,10.0,4
527,527,1.55965408176e+18,52.33863107,4.871388115,12.61263657,1.279999971,84.0234375,10.0,10.0,4
528,528,1.55965408276e+18,52.33863208,4.871409237,12.82546616,1.379999995,83.671875,10.0,10.0,4
529,529,1.55965408376e+18,52.33863052,4.871430108,12.90353012,1.379999995,83.3203125,10.0,10.0,4
530,530,1.55965408476e+18,52.33862952,4.87145517,12.96792221,1.529999971,85.78125,10.0,10.0,4
531,531,1.55965408576e+18,52.33862747,4.871476125,12.69033432,1.529999971,89.6484375,10.0,10.0,4
532,532,1.55965408676e+18,52.33862646,4.871495571,13.07155991,1.370000005,85.78125,10.0,10.0,4
533,533,1.55965408776e+18,52.33862491,4.871515855,13.20016098,1.559999943,97.3828125,10.0,10.0,4
534,534,1.55965408876e+18,52.33862529,4.8715322,13.43624496,1.370000005,88.9453125,10.0,10.0,4
535,535,1.55965408976e+18,52.33862872,4.87154251,13.27614975,1.129999995,69.609375,10.0,10.0,4
536,536,1.55965409076e+18,52.33863337,4.871551227,13.3069725,0.8000000119,70.6640625,10.0,10.0,4
537,537,1.55965409176e+18,52.33863865,4.871563884,13.30971909,1.149999976,88.2421875,10.0,10.0,4
